query_array_index,query_frame_id,matched_ref_index,matched_ref_frame_id,quality,valid,gt_x,gt_y,gt_yaw_rad,est_x,est_y,est_yaw_rad,xy_error
159,160,159,160,0.097236246,True,349.700500,-527.798800,2.796535000,349.700500,-527.798800,2.796535000,0.000000
160,161,160,161,0.092575766,True,348.339800,-527.309700,2.796535000,348.339800,-527.309700,2.796535000,0.000000
161,162,161,162,0.091678375,True,346.979200,-526.820600,2.796535000,346.979200,-526.820600,2.796535000,0.000000
162,163,162,163,0.087431749,True,345.618500,-526.331600,2.796535000,345.618500,-526.331600,2.796535000,0.000000
163,164,163,164,0.074736185,True,344.257800,-525.842500,2.796535000,344.257800,-525.842500,2.796535000,0.000000
164,165,164,165,0.055839939,True,342.897200,-525.353400,2.796535000,342.897200,-525.353400,2.796535000,0.000000
165,166,165,166,0.046905728,True,341.536500,-524.864300,2.796535000,341.536500,-524.864300,2.796535000,0.000000
166,167,166,167,0.044386646,True,340.175800,-524.375300,2.796535000,340.175800,-524.375300,2.796535000,0.000000
167,168,167,168,0.048381477,True,338.815200,-523.886200,2.755232000,338.815200,-523.886200,2.755232000,0.000000
168,169,168,169,0.060293673,True,337.454500,-523.397100,2.663859000,337.454500,-523.397100,2.663859000,0.000000
169,170,169,170,0.069840762,True,336.093800,-522.908000,2.572069000,336.093800,-522.908000,2.572069000,0.000000
170,171,170,171,0.090960345,True,334.733200,-522.419000,2.481392000,334.733200,-522.419000,2.481392000,0.000000
171,172,171,172,0.110630706,True,333.624300,-521.558000,2.481392000,333.624300,-521.558000,2.481392000,0.000000
172,173,172,173,0.109256924,True,332.515400,-520.697000,2.481392000,332.515400,-520.697000,2.481392000,0.000000
173,174,173,174,0.123184440,True,331.406500,-519.836100,2.481392000,331.406500,-519.836100,2.481392000,0.000000
174,175,174,175,0.127138576,True,330.297700,-518.975100,2.481392000,330.297700,-518.975100,2.481392000,0.000000
175,176,175,176,0.124685895,True,329.188800,-518.114200,2.504698000,329.188800,-518.114200,2.504698000,0.000000
176,177,176,177,0.127442937,True,328.079900,-517.253200,2.546319000,328.079900,-517.253200,2.546319000,0.000000
177,178,177,178,0.128385615,True,326.971000,-516.392200,2.587971000,326.971000,-516.392200,2.587971000,0.000000
178,179,178,179,0.132800849,True,325.862200,-515.531300,2.629511000,325.862200,-515.531300,2.629511000,0.000000
179,180,179,180,0.123167402,True,324.695600,-514.875600,2.629511000,324.695600,-514.875600,2.629511000,0.000000
180,181,180,181,0.122366364,True,323.529000,-514.219800,2.629511000,323.529000,-514.219800,2.629511000,0.000000
181,182,181,182,0.097271865,True,322.362400,-513.564100,2.629511000,322.362400,-513.564100,2.629511000,0.000000
182,183,182,183,0.085712194,True,321.195800,-512.908400,2.629511000,321.195800,-512.908400,2.629511000,0.000000
183,184,183,184,0.082175824,True,320.029300,-512.252600,2.538597000,320.029300,-512.252600,2.538597000,0.000000
184,185,184,185,0.084693423,True,318.862700,-511.596900,2.411477000,318.862700,-511.596900,2.411477000,0.000000
185,186,185,186,0.080385193,True,317.696100,-510.941200,2.283812000,317.696100,-510.941200,2.283812000,0.000000
186,187,186,187,0.084726533,True,316.529500,-510.285500,2.159654000,316.529500,-510.285500,2.159654000,0.000000
187,188,187,188,0.080252317,True,315.789100,-509.176800,2.159654000,315.789100,-509.176800,2.159654000,0.000000
188,189,188,189,0.074539375,True,315.048600,-508.068200,2.159654000,315.048600,-508.068200,2.159654000,0.000000
189,190,189,190,0.103776934,True,314.308100,-506.959600,2.159654000,314.308100,-506.959600,2.159654000,0.000000
190,191,190,191,0.122207143,True,313.567700,-505.850900,2.159654000,313.567700,-505.850900,2.159654000,0.000000
191,192,191,192,0.140577581,True,312.827200,-504.742300,2.039703000,312.827200,-504.742300,2.039703000,0.000000
192,193,192,193,0.162075220,True,312.086800,-503.633700,1.871549000,312.086800,-503.633700,1.871549000,0.000000
193,194,193,194,0.183234895,True,311.346300,-502.525000,1.702195000,311.346300,-502.525000,1.702195000,0.000000
194,195,194,195,0.219352931,True,310.605900,-501.416400,1.540916000,310.605900,-501.416400,1.540916000,0.000000
195,196,195,196,0.219214025,True,310.647400,-500.025400,1.540916000,310.647400,-500.025400,1.540916000,0.000000
196,197,196,197,0.211196251,True,310.689000,-498.634400,1.540916000,310.689000,-498.634400,1.540916000,0.000000
197,198,197,198,0.225853931,True,310.730600,-497.243500,1.540916000,310.730600,-497.243500,1.540916000,0.000000
198,199,198,199,0.216675508,True,310.772200,-495.852500,1.540916000,310.772200,-495.852500,1.540916000,0.000000
199,200,199,200,0.210415828,True,310.813700,-494.461500,1.540916000,310.813700,-494.461500,1.540916000,0.000000
200,201,200,201,0.220062940,True,310.855300,-493.070500,1.540916000,310.855300,-493.070500,1.540916000,0.000000
201,202,201,202,0.219968178,True,310.896900,-491.679500,1.540916000,310.896900,-491.679500,1.540916000,0.000000
202,203,202,203,0.225772277,True,310.938500,-490.288600,1.456758000,310.938500,-490.288600,1.456758000,0.000000
203,204,203,204,0.211095077,True,310.980000,-488.897600,1.309543000,310.980000,-488.897600,1.309543000,0.000000
204,205,204,205,0.199550376,True,311.021600,-487.506600,1.161010000,311.021600,-487.506600,1.161010000,0.000000
205,206,205,206,0.187868450,True,311.063200,-486.115600,1.017504000,311.063200,-486.115600,1.017504000,0.000000
206,207,206,207,0.166478705,True,311.744500,-485.012500,1.017504000,311.744500,-485.012500,1.017504000,0.000000
207,208,207,208,0.164788696,True,312.425800,-483.909400,1.017504000,312.425800,-483.909400,1.017504000,0.000000
208,209,208,209,0.167208746,True,313.107100,-482.806300,1.017504000,313.107100,-482.806300,1.017504000,0.000000
209,210,209,210,0.196064560,True,313.788500,-481.703300,1.126862000,313.788500,-481.703300,1.126862000,0.000000
210,211,210,211,0.207355958,True,314.469800,-480.600200,1.258790000,314.469800,-480.600200,1.258790000,0.000000
211,212,211,212,0.183035786,True,315.151100,-479.497100,1.391050000,315.151100,-479.497100,1.391050000,0.000000
212,213,212,213,0.178192145,True,315.832400,-478.394000,1.519153000,315.832400,-478.394000,1.519153000,0.000000
213,214,213,214,0.169641785,True,315.909700,-476.899500,1.519256000,315.909700,-476.899500,1.519256000,0.000000
214,215,214,215,0.152460838,True,315.986900,-475.405000,1.519600000,315.986900,-475.405000,1.519600000,0.000000
215,216,215,216,0.146482919,True,316.064200,-473.910500,1.520218000,316.064200,-473.910500,1.520218000,0.000000
216,217,216,217,0.151038808,True,316.141400,-472.415900,1.519983000,316.141400,-472.415900,1.519983000,0.000000
217,218,217,218,0.157385771,True,316.187800,-471.500900,1.518393000,316.187800,-471.500900,1.518393000,0.000000
218,219,218,219,0.139411944,True,316.234200,-470.585800,1.515466000,316.234200,-470.585800,1.515466000,0.000000
219,220,219,220,0.136071719,True,316.305500,-469.143000,1.507882000,316.305500,-469.143000,1.507882000,0.000000
220,221,220,221,0.133223927,True,316.365500,-467.958600,1.500641000,316.365500,-467.958600,1.500641000,0.000000
221,222,221,222,0.133997243,True,316.424300,-466.903700,1.494522000,316.424300,-466.903700,1.494522000,0.000000
222,223,222,223,0.131931060,True,316.491900,-465.849400,1.490031000,316.491900,-465.849400,1.490031000,0.000000
223,224,223,224,0.131766361,True,316.578600,-464.666800,1.486970000,316.578600,-464.666800,1.486970000,0.000000
224,225,224,225,0.137183738,True,316.694300,-463.227100,1.485282000,316.694300,-463.227100,1.485282000,0.000000
225,226,225,226,0.155292649,True,316.771700,-462.314100,1.485023000,316.771700,-462.314100,1.485023000,0.000000
226,227,226,227,0.165139678,True,316.849100,-461.401200,1.484764000,316.849100,-461.401200,1.484764000,0.000000
227,228,227,228,0.167131915,True,316.976400,-459.925200,1.484764000,316.976400,-459.925200,1.484764000,0.000000
228,229,228,229,0.179184287,True,317.103700,-458.449200,1.484764000,317.103700,-458.449200,1.484764000,0.000000
229,230,229,230,0.178962002,True,317.231000,-456.973200,1.484764000,317.231000,-456.973200,1.484764000,0.000000
230,231,230,231,0.189615734,True,317.358300,-455.497100,1.484764000,317.358300,-455.497100,1.484764000,0.000000
231,232,231,232,0.189711322,True,317.485600,-454.021100,1.484764000,317.485600,-454.021100,1.484764000,0.000000
232,233,232,233,0.210318729,True,317.612900,-452.545100,1.484764000,317.612900,-452.545100,1.484764000,0.000000
233,234,233,234,0.258610993,True,317.740200,-451.069100,1.484764000,317.740200,-451.069100,1.484764000,0.000000
234,235,234,235,0.263177849,True,317.867500,-449.593100,1.484764000,317.867500,-449.593100,1.484764000,0.000000
235,236,235,236,0.243092541,True,317.994800,-448.117100,1.484764000,317.994800,-448.117100,1.484764000,0.000000
236,237,236,237,0.243110746,True,318.122100,-446.641100,1.484764000,318.122100,-446.641100,1.484764000,0.000000
237,238,237,238,0.234168336,True,318.249400,-445.165100,1.484764000,318.249400,-445.165100,1.484764000,0.000000
238,239,238,239,0.237459509,True,318.376700,-443.689000,1.484764000,318.376700,-443.689000,1.484764000,0.000000
239,240,239,240,0.230640961,True,318.504000,-442.213000,1.484764000,318.504000,-442.213000,1.484764000,0.000000
240,241,240,241,0.209058873,True,318.631300,-440.737000,1.484764000,318.631300,-440.737000,1.484764000,0.000000
241,242,241,242,0.225019399,True,318.758600,-439.261000,1.484764000,318.758600,-439.261000,1.484764000,0.000000
242,243,242,243,0.231910950,True,318.885900,-437.785000,1.457458000,318.885900,-437.785000,1.457458000,0.000000
243,244,243,244,0.236721914,True,319.013200,-436.309000,1.384038000,319.013200,-436.309000,1.384038000,0.000000
244,245,244,245,0.242506557,True,319.140500,-434.833000,1.310369000,319.140500,-434.833000,1.310369000,0.000000
245,246,245,246,0.238700792,True,319.267800,-433.356900,1.237245000,319.267800,-433.356900,1.237245000,0.000000
246,247,246,247,0.226009066,True,319.757500,-431.943600,1.237245000,319.757500,-431.943600,1.237245000,0.000000
247,248,247,248,0.219301470,True,320.247300,-430.530200,1.237245000,320.247300,-430.530200,1.237245000,0.000000
248,249,248,249,0.218530463,True,320.737000,-429.116900,1.237245000,320.737000,-429.116900,1.237245000,0.000000
249,250,249,250,0.224966849,True,321.226700,-427.703500,1.237245000,321.226700,-427.703500,1.237245000,0.000000
250,251,250,251,0.238244122,True,321.716400,-426.290100,1.237245000,321.716400,-426.290100,1.237245000,0.000000
