ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count,core_frame_start,core_frame_end_exclusive,core_total_count,core_valid_count,core_valid_ratio,core_mae,core_norm_mae,core_corr
50,0.3,2.0,50,0.8,40.1819,0.7451365640503231,0.4336917562724014,0.9999993339320754,0.9998369343660823,484,632,0.4336917562724014,0.18181818181818182,0.00016306563391765185,0.9999993339320754,50,25,1091,1066,1066,1.0,74.04221388367729,0.0664055729898451,0.8420765668254723
50,0.3,2.0,10,0.8,40.1836,0.7439267311758868,0.43100358422939067,0.9999993266848874,0.9998359173247066,481,635,0.43100358422939067,0.18295218295218296,0.00016408267529343764,0.9999993266848874,50,25,1091,1066,1066,1.0,74.04221388367729,0.0664055729898451,0.8420765668254723
20,0.8,1.2,30,0.8,12.1291,0.7406051717398093,0.42383512544802865,0.9999650539736268,0.9992889579916382,473,643,0.42383512544802865,0.7928118393234672,0.000711042008361854,0.9999650539736268,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
30,0.5,1.5,50,0.8,15.966,0.7402275397661281,0.4229390681003584,0.9999768748868587,0.9994280611081554,472,644,0.4229390681003584,0.6377118644067796,0.0005719388918446454,0.9999768748868587,30,15,1101,1086,1086,1.0,73.02854511970534,0.06549645302215726,0.8420236669152105
30,0.5,1.5,30,0.8,16.0919,0.7378278235541365,0.4175627240143369,0.9999839861415709,0.9995400219403761,466,650,0.4175627240143369,0.5128755364806867,0.0004599780596239343,0.9999839861415709,30,15,1101,1086,1086,1.0,73.02854511970534,0.06549645302215726,0.8420236669152105
20,0.8,1.2,10,0.8,12.2183,0.7330059461035866,0.4068100358422939,0.9999906228018961,0.9996345390253057,454,662,0.4068100358422939,0.40748898678414097,0.00036546097469429686,0.9999906228018961,20,10,1106,1096,1096,1.0,74.89324817518248,0.06716883244410984,0.8124586065779237
30,0.5,1.5,10,0.8,16.1667,0.73061873899091,0.4014336917562724,0.9999992569516609,0.9998258327994876,448,668,0.4014336917562724,0.19419642857142858,0.000174167200512492,0.9999992569516609,30,15,1101,1086,1086,1.0,73.02854511970534,0.06549645302215726,0.8420236669152105
20,0.3,2.0,50,0.9,15.7921,0.713340190825074,0.4614695340501792,0.9012343447300459,0.9679010840698332,515,601,0.4614695340501792,35.79029126213592,0.03209891593016675,0.9012343447300459,20,10,1106,1096,1096,1.0,137.89963503649636,0.12367680272331512,0.655248329177599
20,0.3,2.0,10,0.9,15.1809,0.7114709009668705,0.449820788530466,0.9092098954599336,0.9691172529612492,502,614,0.449820788530466,34.43426294820717,0.030882747038750824,0.9092098954599336,20,10,1106,1096,1096,1.0,137.89963503649636,0.12367680272331512,0.655248329177599
20,0.3,2.0,30,0.9,15.1733,0.7111244197678,0.45698924731182794,0.9007952182063554,0.9677411412995691,510,606,0.45698924731182794,35.96862745098039,0.03225885870043085,0.9007952182063554,20,10,1106,1096,1096,1.0,137.89963503649636,0.12367680272331512,0.655248329177599
30,0.3,2.0,50,0.8,19.3602,0.7108439099699123,0.3575268817204301,0.9999931827246217,0.9997302673724671,399,717,0.3575268817204301,0.3007518796992481,0.00026973262753295796,0.9999931827246217,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
30,0.3,2.0,30,0.8,19.4112,0.7104453223931452,0.35663082437275984,0.9999948920558578,0.9997566306870677,398,718,0.35663082437275984,0.271356783919598,0.0002433693129323749,0.9999948920558578,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
20,0.5,1.5,50,0.8,13.4172,0.710312846320041,0.35663082437275984,0.9999332671884631,0.9990377898460915,398,718,0.35663082437275984,1.0728643216080402,0.0009622101539085563,0.9999332671884631,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
20,0.5,1.5,30,0.8,13.2105,0.7079391104293058,0.35125448028673834,0.9999593190992698,0.9992724444037705,392,724,0.35125448028673834,0.8112244897959183,0.0007275555962295232,0.9999593190992698,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
30,0.3,2.0,10,0.8,19.7048,0.7072360708463078,0.34946236559139787,0.9999993449044396,0.9998551224560193,390,726,0.34946236559139787,0.16153846153846155,0.000144877543980683,0.9999993449044396,30,15,1101,1086,1086,1.0,99.67771639042357,0.08939705505867585,0.7565944408611794
20,0.5,1.5,10,0.8,13.2047,0.7027669178050435,0.3396057347670251,0.9999895152378152,0.9996568737650413,379,737,0.3396057347670251,0.38258575197889183,0.0003431262349586474,0.9999895152378152,20,10,1106,1096,1096,1.0,96.08576642335767,0.08617557526758535,0.777837648271267
10,0.3,2.0,10,1.0,12.4157,0.6912934555394716,0.9910394265232975,0.3212203041690691,0.7789172795757344,1106,10,0.9910394265232975,246.50723327305604,0.22108272042426552,0.3212203041690691,10,5,1111,1106,1106,1.0,246.50723327305604,0.22108272042426552,0.3212203041690691
10,0.3,2.0,30,1.0,12.1853,0.6912934555394716,0.9910394265232975,0.3212203041690691,0.7789172795757344,1106,10,0.9910394265232975,246.50723327305604,0.22108272042426552,0.3212203041690691,10,5,1111,1106,1106,1.0,246.50723327305604,0.22108272042426552,0.3212203041690691
10,0.3,2.0,50,1.0,12.6348,0.6912934555394716,0.9910394265232975,0.3212203041690691,0.7789172795757344,1106,10,0.9910394265232975,246.50723327305604,0.22108272042426552,0.3212203041690691,10,5,1111,1106,1106,1.0,246.50723327305604,0.22108272042426552,0.3212203041690691
10,0.8,1.2,50,0.8,11.2309,0.6891779883448087,0.3154121863799283,0.9941486709889237,0.99722024052181,352,764,0.3154121863799283,3.0994318181818183,0.0027797594781899717,0.9941486709889237,10,5,1111,1106,1106,1.0,128.06781193490053,0.11485902415686146,0.6644456131519431
10,0.8,1.2,30,0.8,11.4005,0.6863702871854973,0.30913978494623656,0.9941495039623971,0.9973172158315461,345,771,0.30913978494623656,2.991304347826087,0.00268278416845389,0.9941495039623971,10,5,1111,1106,1106,1.0,128.06781193490053,0.11485902415686146,0.6644456131519431
10,0.8,1.2,10,0.8,11.4054,0.6807418707456783,0.29659498207885304,0.9941556795505833,0.9974123799330741,331,785,0.29659498207885304,2.8851963746223563,0.0025876200669258803,0.9941556795505833,10,5,1111,1106,1106,1.0,128.06781193490053,0.11485902415686146,0.6644456131519431
10,0.5,1.5,50,0.9,11.5741,0.6702454104944173,0.4112903225806452,0.853078682581623,0.959555282003185,459,657,0.4112903225806452,45.0958605664488,0.040444717996815066,0.853078682581623,10,5,1111,1106,1106,1.0,155.876130198915,0.13979921990934083,0.5849700975018914
10,0.5,1.5,30,0.9,11.5487,0.6694253869373905,0.40949820788530467,0.8530787468837202,0.9594646309034354,457,659,0.40949820788530467,45.19693654266958,0.04053536909656465,0.8530787468837202,10,5,1111,1106,1106,1.0,155.876130198915,0.13979921990934083,0.5849700975018914
20,0.3,2.0,50,0.8,15.7921,0.666788845550923,0.271505376344086,0.9880803125931721,0.9958620077254362,303,813,0.271505376344086,4.6138613861386135,0.004137992274563779,0.9880803125931721,20,10,1106,1096,1096,1.0,137.89963503649636,0.12367680272331512,0.655248329177599
