query_array_index,query_frame_id,matched_ref_index,matched_ref_frame_id,quality,valid,gt_x,gt_y,gt_yaw_rad,est_x,est_y,est_yaw_rad,xy_error
186,187,186,187,0.134947232,True,105.000000,3.385700,1.570796000,105.000000,3.385700,1.570796000,0.000000
187,188,187,188,0.139939031,True,105.000000,5.357100,1.570796000,105.000000,5.357100,1.570796000,0.000000
188,189,188,189,0.125698118,True,105.000000,7.328600,1.570796000,105.000000,7.328600,1.570796000,0.000000
189,190,189,190,0.133955088,True,105.000000,9.300000,1.570796000,105.000000,9.300000,1.570796000,0.000000
190,191,190,191,0.130140546,True,105.000000,11.271400,1.570796000,105.000000,11.271400,1.570796000,0.000000
191,192,191,192,0.143817677,True,105.000000,13.242900,1.570796000,105.000000,13.242900,1.570796000,0.000000
192,193,192,193,0.133781762,True,105.000000,15.214300,1.570796000,105.000000,15.214300,1.570796000,0.000000
193,194,193,194,0.135024898,True,105.000000,17.185700,1.570796000,105.000000,17.185700,1.570796000,0.000000
194,195,194,195,0.127592063,True,105.000000,19.157100,1.570796000,105.000000,19.157100,1.570796000,0.000000
195,196,195,196,0.117102008,True,105.000000,21.128600,1.570796000,105.000000,21.128600,1.570796000,0.000000
196,197,196,197,0.117915248,True,105.000000,23.100000,1.570796000,105.000000,23.100000,1.570796000,0.000000
197,198,197,198,0.111069680,True,105.000000,25.071400,1.570796000,105.000000,25.071400,1.570796000,0.000000
198,199,198,199,0.107358072,True,105.000000,27.042900,1.570796000,105.000000,27.042900,1.570796000,0.000000
199,200,199,200,0.095544242,True,105.000000,29.014300,1.570796000,105.000000,29.014300,1.570796000,0.000000
200,201,200,201,0.085200953,True,105.000000,30.985700,1.570796000,105.000000,30.985700,1.570796000,0.000000
201,202,201,202,0.079269235,True,105.000000,32.957100,1.570796000,105.000000,32.957100,1.570796000,0.000000
202,203,202,203,0.089233459,True,105.000000,34.928600,1.570796000,105.000000,34.928600,1.570796000,0.000000
203,204,203,204,0.095744398,True,105.000000,36.900000,1.570796000,105.000000,36.900000,1.570796000,0.000000
204,205,204,205,0.077153569,True,105.000000,38.871400,1.570796000,105.000000,38.871400,1.570796000,0.000000
205,206,205,206,0.075992132,True,105.000000,40.842900,1.570796000,105.000000,40.842900,1.570796000,0.000000
206,207,206,207,0.085932103,True,105.000000,42.814300,1.570796000,105.000000,42.814300,1.570796000,0.000000
207,208,207,208,0.096510242,True,105.000000,44.785700,1.570796000,105.000000,44.785700,1.570796000,0.000000
208,209,208,209,0.117380919,True,105.000000,46.757100,1.570796000,105.000000,46.757100,1.570796000,0.000000
209,210,209,210,0.123545157,True,105.000000,48.728600,1.570796000,105.000000,48.728600,1.570796000,0.000000
210,211,210,211,0.119723582,True,105.000000,50.700000,1.570796000,105.000000,50.700000,1.570796000,0.000000
211,212,211,212,0.142494096,True,105.000000,52.671400,1.570796000,105.000000,52.671400,1.570796000,0.000000
212,213,212,213,0.156623016,True,105.000000,54.642900,1.570796000,105.000000,54.642900,1.570796000,0.000000
